"","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"38382",51561,"Íbúðareign",102.2,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38383",54567,"Íbúðareign",113.8,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38384",21291,"Íbúðareign",101.1,0,3,1,2050,"Keflavík"
"38385",12012,"Íbúðareign",77.4,0,1,1,2050,"Keflavík"
"38386",23724,"Íbúðareign",92.8,0,2,1,2060,"Grindavík"
"38387",49940,"Einbýlishús",173,0,3,2,600,"Hafnarfjörður"
"38388",47986,"Íbúðareign",87.5,0,2,1,75,"Skerjafjörður"
"38389",34663,"Íbúðareign",66.4,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38390",36725,"Íbúðareign",78.6,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38391",53886,"Íbúðareign",93,0,2,1,500,"Garðabær"
"38392",17997,"Íbúðareign",55.2,0,1,1,161,"Fell"
"38393",35900,"Íbúðareign",83.3,0,2,1,600,"Hafnarfjörður"
"38394",38779,"Íbúðareign",113.4,0,2,2,100,"Laugarneshverfi/Vogar"
"38395",57750,"Parhús",150.7,0,3,2,640,"Hafnarfjörður - Ásland"
"38396",32564,"Íbúðareign",71,1,2,1,600,"Hafnarfjörður"
"38397",70735,"Raðhús",253.4,0,5,2,80,"Hlíðar"
"38398",29275,"Íbúðareign",64.1,0,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"38399",27579,"Íbúðareign",58,0,1,1,320,"Kópavogur: Austurbær"
"38400",43548,"Íbúðareign",98.3,2,3,1,110,"Bryggjuhverfi"
"38401",37993,"Einbýlishús",246.2,0,4,2,640,"Hafnarfjörður - Ásland"
"38402",20575,"Íbúðareign",50,0,1,1,320,"Kópavogur: Austurbær"
"38403",60388,"Einbýlishús",146.4,0,5,1,300,"Kópavogur: Vesturbær"
"38404",19054,"Íbúðareign",82.9,0,2,1,6040,"Akureyri: Glerárhverfi"
"38405",22871,"Íbúðareign",98.6,0,4,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"38406",61820,"Einbýlishús",185.5,0,3,1,6010,"Akureyri: Naustahverfi"
"38407",35672,"Íbúðareign",104.1,0,3,1,6010,"Akureyri: Naustahverfi"
"38408",42388,"Einbýlishús",129.8,0,4,1,6040,"Akureyri: Glerárhverfi"
"38409",50368,"Einbýlishús",186.8,0,3,1,2040,"Njarðvík"
"38410",29996,"Íbúðareign",86.6,0,2,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38411",20271,"Íbúðareign",35.5,0,0,1,150,"Seljahverfi"
"38412",26200,"Íbúðareign",73.2,0,2,1,160,"Hólar, Berg"
"38413",28127,"Íbúðareign",63.3,0,1,1,300,"Kópavogur: Vesturbær"
"38414",47967,"Íbúðareign",100.5,0,3,1,90,"Holt/Tún"
"38415",22890,"Íbúðareign",48.1,0,1,1,161,"Fell"
"38416",23993,"Íbúðareign",64.6,0,1,1,161,"Fell"
"38417",22877,"Íbúðareign",43.7,1,1,1,160,"Hólar, Berg"
"38418",27841,"Íbúðareign",50.9,0,1,1,90,"Holt/Tún"
"38419",8348,"Íbúðareign",56.1,0,2,1,7140,"Eskifjörður"
"38420",34969,"Íbúðareign",118.5,0,3,1,800,"Mosfellsbær"
"38421",45792,"Íbúðareign",120,0,3,1,180,"Grafarholt"
"38422",28276,"Íbúðareign",80,0,2,1,160,"Hólar, Berg"
"38423",26140,"Íbúðareign",45.8,1,1,1,180,"Grafarholt"
"38424",23978,"Íbúðareign",52.3,0,1,1,320,"Kópavogur: Austurbær"
"38425",31502,"Íbúðareign",75.3,0,2,1,300,"Kópavogur: Vesturbær"
"38426",36393,"Íbúðareign",125.4,0,3,2,680,"Hafnarfjörður - Börð"
"38427",56409,"Raðhús",56.6,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38428",26500,"Íbúðareign",91.1,0,3,1,170,"Neðra-Breiðholt"
"38429",76379,"Einbýlishús",211.7,0,6,2,281,"Réttarholt"
"38430",37486,"Íbúðareign",100,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38431",57487,"Parhús",217,0,4,2,181,"Úlfarsárdalur"
"38432",27169,"Íbúðareign",75.1,0,2,1,320,"Kópavogur: Austurbær"
"38433",25294,"Íbúðareign",56.2,0,1,1,90,"Holt/Tún"
"38434",53818,"Einbýlishús",137,0,4,1,820,"Mosfellsbær: Leirvogstunga"
"38435",47110,"Raðhús",113.8,0,3,1,6010,"Akureyri: Naustahverfi"
"38436",47099,"Einbýlishús",217.9,0,6,1,6040,"Akureyri: Glerárhverfi"
"38437",31748,"Raðhús",86.2,0,2,1,6080,"Akureyri: Giljahverfi"
"38438",31000,"Raðhús",112.3,0,3,1,7110,"Egilsstaðir"
"38439",17000,"Íbúðareign",71.8,0,2,1,2040,"Njarðvík"
"38440",51952,"Íbúðareign",127.5,0,3,1,270,"Norðlingaholt"
"38441",28990,"Íbúðareign",79.6,0,2,1,600,"Hafnarfjörður"
"38442",33767,"Íbúðareign",72.7,0,1,2,90,"Holt/Tún"
"38443",29486,"Íbúðareign",73.7,0,1,1,500,"Garðabær"
"38444",36950,"Parhús",110.1,0,2,1,8010,"Selfoss"
"38445",19400,"Einbýlishús",141.3,0,5,1,8180,"Hella"
"38446",26049,"Íbúðareign",88,1,2,1,8010,"Selfoss"
"38447",42755,"Íbúðareign",118,0,2,1,100,"Laugarneshverfi/Vogar"
"38448",20500,"Íbúðarhús",63.6,0,1,1,600,"Hafnarfjörður"
"38449",39479,"Íbúðareign",93.5,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38450",65994,"Einbýlishús",179,0,4,2,300,"Kópavogur: Vesturbær"
"38451",57449,"Íbúðareign",139.8,0,3,2,90,"Holt/Tún"
"38452",22000,"Íbúðareign",100.5,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"38453",30000,"Íbúðareign",132.5,0,4,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"38454",54900,"Raðhús",188.7,0,5,2,170,"Neðra-Breiðholt"
"38455",30000,"Íbúðareign",83.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38456",32496,"Íbúðareign",71,0,2,1,100,"Laugarneshverfi/Vogar"
"38457",35986,"Íbúðareign",74.4,0,2,1,400,"Seltjarnarnes"
"38458",32993,"Íbúðareign",77.3,0,2,1,91,"Háaleiti/Skeifa"
"38459",39584,"Íbúðareign",78.6,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38460",54828,"Íbúðareign",115.3,0,3,1,500,"Garðabær"
"38461",41585,"Íbúðareign",92.3,1,2,1,340,"Kópavogur: Lindir, Salir"
"38462",39277,"Íbúðareign",103.8,0,2,1,500,"Garðabær"
"38463",46000,"Íbúðareign",106.4,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38464",48866,"Íbúðareign",84.2,1,2,1,600,"Hafnarfjörður"
"38465",152151,"Einbýlishús",360.7,0,7,5,90,"Holt/Tún"
"38466",56873,"Íbúðareign",132.1,0,3,1,510,"Garðabær: Sjáland"
"38467",59811,"Íbúðareign",126.1,1,3,1,550,"Garðabær: Urriðaholt"
"38468",47877,"Íbúðareign",149.6,1,4,1,351,"Kópavogur: Kórar"
"38469",63969,"Einbýlishús",215.1,0,5,3,150,"Seljahverfi"
"38470",30972,"Íbúðareign",83.5,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38471",35734,"Íbúðareign",93.5,0,2,1,340,"Kópavogur: Lindir, Salir"
"38472",38917,"Íbúðareign",102.7,0,4,1,300,"Kópavogur: Vesturbær"
"38473",41954,"Einbýlishús",122.2,0,2,1,680,"Hafnarfjörður - Börð"
"38474",34496,"Íbúðareign",87,1,2,1,340,"Kópavogur: Lindir, Salir"
"38475",35980,"Íbúðareign",70.3,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38476",45675,"Íbúðareign",73.2,0,2,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"38477",30583,"Íbúðareign",104.7,0,3,1,150,"Seljahverfi"
"38478",15180,"Parhús",163.8,0,3,2,6140,"Dalvík"
"38479",7500,"Íbúðareign",72.2,0,3,1,7160,"Fáskrúðsfjöður"
"38480",19693,"Íbúðareign",97.7,0,2,1,8170,"Hvolsvöllur"
"38481",10600,"Íbúðareign",78.2,0,2,1,8030,"Þorlákshöfn"
"38482",36960,"Íbúðareign",99,1,3,1,500,"Garðabær"
"38483",29493,"Íbúðareign",91.1,0,2,1,680,"Hafnarfjörður - Börð"
"38484",42993,"Íbúðareign",125.8,0,3,1,351,"Kópavogur: Kórar"
"38485",29479,"Íbúðareign",71.2,0,2,1,90,"Holt/Tún"
"38486",41484,"Einbýlishús",152.7,0,4,1,2040,"Njarðvík"
"38487",36310,"Einbýlishús",106.9,0,3,1,2060,"Grindavík"
"38488",41922,"Parhús",118.5,0,3,1,2040,"Njarðvík"
"38489",15000,"Íbúðareign",126.2,0,3,3,2050,"Keflavík"
"38490",14490,"Íbúðareign",67.9,0,2,1,2050,"Keflavík"
"38491",59455,"Íbúðareign",102.1,2,2,1,600,"Hafnarfjörður"
"38492",30972,"Íbúðareign",79.9,0,2,1,620,"Hafarfjörður: Hvaleyrarholt"
"38493",35793,"Raðhús",137.5,0,3,1,8020,"Hveragerði"
"38494",65303,"Einbýlishús",149.8,0,3,1,630,"Hafnarfjörður - Vellir"
"38495",43540,"Íbúðareign",144.7,0,4,1,150,"Seljahverfi"
"38496",66523,"Einbýlishús",182,0,6,2,150,"Seljahverfi"
"38497",27204,"Íbúðareign",77.3,0,2,1,3020,"Borgarnes"
"38498",89090,"Parhús",219.2,0,6,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38499",53869,"Íbúðareign",130.3,1,4,1,510,"Garðabær: Sjáland"
"38500",35592,"Íbúðareign",90.5,0,1,1,350,"Kópavogur: Hvörf, Þing"
"38501",67294,"Raðhús",288.4,0,7,2,150,"Seljahverfi"
"38502",51479,"Raðhús",136.1,0,4,2,150,"Seljahverfi"
"38503",43208,"Íbúðareign",99,1,3,1,110,"Bryggjuhverfi"
"38504",27441,"Íbúðareign",72.2,0,2,1,161,"Fell"
"38505",55747,"Íbúðareign",142.2,0,2,2,90,"Holt/Tún"
"38506",128695,"Einbýlishús",301,0,4,2,511,"Garðabær: Akrahverfi"
"38507",38267,"Íbúðareign",100.2,1,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38508",49500,"Íbúðareign",117.4,1,2,1,510,"Garðabær: Sjáland"
"38509",56986,"Íbúðareign",132.9,0,4,2,281,"Réttarholt"
"38510",58075,"Einbýlishús",130.9,0,3,1,320,"Kópavogur: Austurbær"
"38511",34469,"Íbúðareign",88,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38512",32500,"Íbúðareign",90.7,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38513",38863,"Íbúðareign",113.8,1,3,1,180,"Grafarholt"
"38514",41278,"Íbúðareign",115.7,0,3,3,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38515",27481,"Einbýlishús",118.5,0,4,1,7110,"Egilsstaðir"
"38516",24500,"Einbýlishús",104,0,4,1,7110,"Egilsstaðir"
"38517",33866,"Íbúðareign",96.4,1,3,1,150,"Seljahverfi"
"38518",43909,"Íbúðareign",138.1,0,4,1,320,"Kópavogur: Austurbær"
"38519",26700,"Íbúðareign",73.2,0,2,1,160,"Hólar, Berg"
"38520",24000,"Íbúðareign",67.1,0,1,1,320,"Kópavogur: Austurbær"
"38521",30646,"Íbúðareign",90.2,0,3,1,320,"Kópavogur: Austurbær"
"38522",33300,"Einbýlishús",179.9,0,5,1,290,"Kjalarnes"
"38523",12500,"Íbúðareign",54.3,0,1,1,3000,"Akranes"
"38524",13050,"Íbúðareign",75,0,2,1,7210,"Höfn"
"38525",29139,"Einbýlishús",141.1,0,5,1,7210,"Höfn"
"38526",27993,"Einbýlishús",113.1,0,4,1,8170,"Hvolsvöllur"
"38527",37919,"Raðhús",162.7,0,5,1,2050,"Keflavík"
"38528",36935,"Íbúðareign",97.2,0,3,2,100,"Laugarneshverfi/Vogar"
"38529",39644,"Parhús",146.4,0,3,1,8010,"Selfoss"
"38530",38714,"Íbúðareign",92.2,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38531",55016,"Íbúðareign",146.4,1,4,1,680,"Hafnarfjörður - Börð"
"38532",80508,"Einbýlishús",243,0,5,3,640,"Hafnarfjörður - Ásland"
"38533",23993,"Íbúðareign",38.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38534",67114,"Einbýlishús",209.1,0,4,1,350,"Kópavogur: Hvörf, Þing"
"38535",19298,"Íbúðareign",53.3,0,1,1,160,"Hólar, Berg"
"38536",23850,"Íbúðareign",89.2,0,1,1,6030,"Akureyri: Efri brekka"
"38537",13465,"Íbúðareign",24,0,2,0,80,"Hlíðar"
"38538",33909,"Íbúðareign",107.2,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38539",55568,"Einbýlishús",142.4,0,3,2,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38540",28971,"Íbúðareign",51.9,0,1,1,100,"Laugarneshverfi/Vogar"
"38541",18975,"Einbýlishús",94.3,0,2,1,3015,"Hvalfjarðarsvæði"
"38542",58864,"Íbúðareign",123.3,1,2,1,510,"Garðabær: Sjáland"
"38543",44739,"Íbúðareign",119.1,0,4,2,320,"Kópavogur: Austurbær"
"38544",42428,"Íbúðareign",111.5,0,3,1,600,"Hafnarfjörður"
"38545",67805,"Einbýlishús",231.2,0,5,1,6010,"Akureyri: Naustahverfi"
"38546",15220,"Íbúðareign",56.8,0,1,1,6040,"Akureyri: Glerárhverfi"
"38547",40472,"Íbúðareign",99.2,0,2,2,283,"Hvassaleiti"
"38548",34969,"Íbúðareign",72.2,0,2,1,270,"Norðlingaholt"
"38549",72971,"Raðhús",203,0,6,2,500,"Garðabær"
"38550",27821,"Íbúðareign",62.9,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"38551",40496,"Einbýlishús",98,0,4,1,600,"Hafnarfjörður"
"38552",28887,"Íbúðareign",90,0,2,1,320,"Kópavogur: Austurbær"
"38553",37531,"Íbúðareign",91.2,0,2,1,80,"Hlíðar"
"38554",28994,"Íbúðareign",64.1,0,1,1,650,"Hafnarfjörður - Setberg"
"38555",24283,"Íbúðareign",92.7,0,3,1,3000,"Akranes"
"38556",63200,"Einbýlishús",194.2,0,4,2,3000,"Akranes"
"38557",25500,"Einbýlishús",134.1,0,5,2,3020,"Borgarnes"
"38558",21000,"Íbúðareign",103.2,0,3,1,6030,"Akureyri: Efri brekka"
"38559",45000,"Einbýlishús",227.4,0,6,3,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"38560",9950,"Íbúðareign",76.2,0,2,1,8010,"Selfoss"
"38561",29918,"Einbýlishús",138.4,0,5,1,7210,"Höfn"
"38562",39217,"Einbýlishús",181.5,0,4,1,8020,"Hveragerði"
"38563",33059,"Raðhús",126.7,0,3,1,8020,"Hveragerði"
"38564",43006,"Einbýlishús",128.1,0,3,1,8020,"Hveragerði"
"38565",35744,"Einbýlishús",139.4,0,4,2,2040,"Njarðvík"
"38566",43655,"Íbúðareign",99,1,3,1,110,"Bryggjuhverfi"
"38567",95010,"Einbýlishús",243.8,0,5,1,351,"Kópavogur: Kórar"
"38568",46073,"Parhús",130.4,0,4,2,160,"Hólar, Berg"
"38569",43867,"Íbúðareign",82.9,1,2,1,90,"Holt/Tún"
"38570",32386,"Íbúðareign",71.7,0,1,1,270,"Norðlingaholt"
"38571",27171,"Raðhús",64.5,0,1,1,600,"Hafnarfjörður"
"38572",24874,"Íbúðareign",94.8,0,2,1,8010,"Selfoss"
"38573",35286,"Raðhús",107.5,0,2,1,600,"Hafnarfjörður"
"38574",38436,"Íbúðareign",104.8,1,3,1,180,"Grafarholt"
"38575",36000,"Íbúðareign",120,0,3,1,180,"Grafarholt"
"38576",42240,"Íbúðareign",121.9,1,3,1,351,"Kópavogur: Kórar"
"38577",35965,"Íbúðareign",95.7,0,3,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38578",35539,"Íbúðareign",85.4,0,3,1,630,"Hafnarfjörður - Vellir"
"38579",47955,"Íbúðareign",110.4,0,3,2,284,"Bústaðahverfi"
"38580",34795,"Íbúðareign",62.7,0,1,1,280,"Fossvogur"
"38581",32729,"Íbúðareign",66,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38582",38991,"Íbúðareign",81.2,0,3,1,280,"Fossvogur"
"38583",30000,"Íbúðareign",73.1,0,2,1,320,"Kópavogur: Austurbær"
"38584",13000,"Einbýlishús",105.2,0,3,1,3000,"Akranes"
"38585",28500,"Íbúðareign",56,0,1,1,320,"Kópavogur: Austurbær"
"38586",36858,"Íbúðareign",81.8,0,2,1,284,"Bústaðahverfi"
"38587",68845,"Einbýlishús",222.8,0,7,1,150,"Seljahverfi"
"38588",36900,"Íbúðareign",75.6,0,1,1,510,"Garðabær: Sjáland"
"38589",27090,"Íbúðareign",64.5,0,1,1,100,"Laugarneshverfi/Vogar"
"38590",85625,"Raðhús",249.9,0,6,2,280,"Fossvogur"
"38591",44417,"Íbúðareign",128.4,1,3,2,630,"Hafnarfjörður - Vellir"
"38592",33989,"Íbúðareign",105.5,0,3,1,170,"Neðra-Breiðholt"
"38593",46930,"Íbúðareign",77.1,0,2,2,11,"Vesturbær: Vestan Bræðraborgarstígs"
"38594",23496,"Íbúðareign",72.2,0,2,1,161,"Fell"
"38595",65268,"Parhús",170.2,0,4,1,640,"Hafnarfjörður - Ásland"
"38596",67742,"Einbýlishús",188.1,0,5,2,220,"Selás"
"38597",27500,"Íbúðareign",46.8,0,1,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"38598",32785,"Raðhús",96.7,0,2,1,8010,"Selfoss"
"38599",26243,"Einbýlishús",105.8,0,3,2,7210,"Höfn"
"38600",42960,"Íbúðareign",100.1,0,2,2,100,"Laugarneshverfi/Vogar"
"38601",40954,"Íbúðareign",105.8,1,2,1,810,"Mosfellsbær: Teigar, Krikar"
"38602",96129,"Einbýlishús",187,0,4,2,560,"Garðabær: Flatir"
"38603",31446,"Íbúðareign",94.4,0,2,1,600,"Hafnarfjörður"
"38604",44741,"Íbúðareign",146.3,0,4,1,351,"Kópavogur: Kórar"
"38605",35887,"Íbúðareign",95.6,1,2,1,180,"Grafarholt"
"38606",21600,"Íbúðareign",57.7,0,1,1,161,"Fell"
"38607",29818,"Íbúðareign",59.4,0,1,1,70,"Melar: Að sjó"
"38608",119200,"Einbýlishús",265.9,0,5,1,351,"Kópavogur: Kórar"
"38609",31482,"Íbúðareign",59.3,0,1,1,91,"Háaleiti/Skeifa"
"38610",45246,"Íbúðareign",96.6,0,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38611",40494,"Íbúðareign",104.3,0,3,1,640,"Hafnarfjörður - Ásland"
"38612",28866,"Íbúðareign",52.2,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38613",35917,"Íbúðareign",81.5,0,2,2,100,"Laugarneshverfi/Vogar"
"38614",66430,"Raðhús",153.4,0,5,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38615",59085,"Íbúðareign",113,0,4,1,400,"Seltjarnarnes"
"38616",29734,"Íbúðareign",73.9,0,1,1,160,"Hólar, Berg"
"38617",26888,"Íbúðareign",47.9,0,1,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"38618",34986,"Íbúðareign",108.2,0,3,2,100,"Laugarneshverfi/Vogar"
"38619",45900,"Einbýlishús",212.6,0,7,1,680,"Hafnarfjörður - Börð"
"38620",47869,"Íbúðareign",118.6,0,3,2,100,"Laugarneshverfi/Vogar"
"38621",38972,"Íbúðareign",103.5,1,3,1,270,"Norðlingaholt"
"38622",27009,"Einbýlishús",132.4,0,4,1,3020,"Borgarnes"
"38623",68207,"Einbýlishús",279.3,0,6,2,300,"Kópavogur: Vesturbær"
"38624",69274,"Parhús",200.9,0,7,1,300,"Kópavogur: Vesturbær"
"38625",41774,"Íbúðareign",125.1,0,4,1,300,"Kópavogur: Vesturbær"
"38626",33988,"Íbúðareign",73.9,0,2,1,500,"Garðabær"
"38627",43990,"Einbýlishús",96.3,0,3,1,600,"Hafnarfjörður"
"38628",54972,"Einbýlishús",131.2,0,4,1,600,"Hafnarfjörður"
"38629",29294,"Íbúðareign",94.7,0,3,1,161,"Fell"
"38630",42500,"Íbúðareign",93.1,0,2,2,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"38631",45875,"Einbýlishús",153,0,5,2,281,"Réttarholt"
"38632",26995,"Íbúðareign",58.5,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38633",40692,"Íbúðareign",87.5,1,2,1,110,"Bryggjuhverfi"
"38634",39875,"Íbúðareign",87.2,1,2,1,110,"Bryggjuhverfi"
"38635",45740,"Íbúðareign",126.4,0,3,1,180,"Grafarholt"
"38636",23946,"Íbúðareign",121.1,0,2,1,6040,"Akureyri: Glerárhverfi"
"38637",29014,"Íbúðareign",93.4,1,2,1,2050,"Keflavík"
"38638",30815,"Íbúðareign",81.3,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38639",28361,"Íbúðareign",46.6,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"38640",89000,"Íbúðareign",152.9,1,3,1,280,"Fossvogur"
"38641",54816,"Raðhús",144.9,0,3,2,810,"Mosfellsbær: Teigar, Krikar"
"38642",28154,"Íbúðareign",84.2,0,2,1,320,"Kópavogur: Austurbær"
"38643",46489,"Íbúðareign",99.7,0,2,1,500,"Garðabær"
"38644",61451,"Einbýlishús",177.1,0,4,2,650,"Hafnarfjörður - Setberg"
"38645",73445,"Einbýlishús",184.5,0,2,1,640,"Hafnarfjörður - Ásland"
"38646",36475,"Íbúðareign",101.2,1,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"38647",28869,"Íbúðareign",64,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"38648",58041,"Íbúðareign",124.8,1,3,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"38649",49364,"Íbúðareign",117.3,1,3,1,181,"Úlfarsárdalur"
"38650",38368,"Íbúðareign",101.9,1,2,1,351,"Kópavogur: Kórar"
"38651",76806,"Raðhús",210.2,0,4,2,72,"Hagar/Melar vestan Hofsvallagötu"
"38652",38130,"Íbúðareign",76,1,2,1,500,"Garðabær"
"38653",30845,"Íbúðareign",95.9,0,3,1,100,"Laugarneshverfi/Vogar"
"38654",24931,"Íbúðareign",65.2,0,1,1,170,"Neðra-Breiðholt"
"38655",79016,"Einbýlishús",247.3,0,5,1,640,"Hafnarfjörður - Ásland"
"38656",30677,"Íbúðareign",65.8,0,1,1,284,"Bústaðahverfi"
"38657",32350,"Íbúðareign",74,1,1,1,210,"Ártúnsholt/Höfðar"
"38658",64071,"Einbýlishús",174.3,0,4,2,180,"Grafarholt"
"38659",39749,"Íbúðareign",94.3,0,1,1,80,"Hlíðar"
"38660",41946,"Einbýlishús",142.2,0,3,1,300,"Kópavogur: Vesturbær"
"38661",45216,"Íbúðareign",118.1,0,3,1,810,"Mosfellsbær: Teigar, Krikar"
"38662",24408,"Íbúðareign",49.6,0,1,1,100,"Laugarneshverfi/Vogar"
"38663",39497,"Íbúðareign",106.6,0,3,1,600,"Hafnarfjörður"
"38664",40254,"Íbúðareign",66.2,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"38665",26980,"Íbúðareign",62.7,0,1,1,90,"Holt/Tún"
"38666",45840,"Íbúðareign",99.5,1,1,1,400,"Seltjarnarnes"
"38667",49534,"Íbúðareign",134.8,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"38668",27986,"Íbúðareign",51,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38669",38482,"Íbúðareign",127.5,1,2,2,160,"Hólar, Berg"
"38670",40947,"Íbúðareign",93.5,0,2,1,340,"Kópavogur: Lindir, Salir"
"38671",32635,"Íbúðareign",66.3,0,1,1,630,"Hafnarfjörður - Vellir"
"38672",54617,"Íbúðareign",112,0,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"38673",29179,"Íbúðareign",73.5,1,1,1,150,"Seljahverfi"
"38674",30866,"Íbúðareign",100.7,0,3,1,3000,"Akranes"
"38675",9913,"Íbúðareign",60.3,0,2,1,3000,"Akranes"
"38676",44665,"Íbúðareign",114,0,3,1,400,"Seltjarnarnes"
"38677",52482,"Íbúðareign",88.9,1,2,1,90,"Holt/Tún"
"38678",35879,"Íbúðareign",84.8,0,3,1,90,"Holt/Tún"
"38679",29500,"Íbúðareign",78.2,0,3,1,80,"Hlíðar"
"38680",61884,"Einbýlishús",151.3,0,4,2,500,"Garðabær"
"38681",20092,"Einbýlishús",139.9,0,4,1,3020,"Borgarnes"
"38682",15565,"Íbúðareign",49,0,1,1,3020,"Borgarnes"
"38683",23178,"Íbúðareign",100.9,0,3,1,6040,"Akureyri: Glerárhverfi"
"38684",17557,"Íbúðareign",82.2,0,3,1,6030,"Akureyri: Efri brekka"
"38685",8000,"Einbýlishús",107.2,0,4,1,6250,"Raufarhöfn"
"38686",34861,"Raðhús",88.9,0,2,1,6210,"Húsavík"
"38687",29423,"Einbýlishús",128.7,0,4,3,2050,"Keflavík"
"38688",45946,"Einbýlishús",219.4,0,4,1,2040,"Njarðvík"
"38689",43918,"Parhús",159.7,0,4,3,2040,"Njarðvík"
"38690",24586,"Íbúðareign",88.1,0,2,1,2050,"Keflavík"
"38691",147634,"Einbýlishús",264.4,0,6,3,560,"Garðabær: Flatir"
"38692",31793,"Íbúðareign",66.3,0,1,1,630,"Hafnarfjörður - Vellir"
"38693",77452,"Íbúðareign",136.2,1,2,1,320,"Kópavogur: Austurbær"
"38694",35682,"Íbúðareign",91,0,2,1,70,"Melar: Að sjó"
"38695",5800,"Einbýlishús",142,0,4,1,6240,"Kópasker"
"38696",15000,"Einbýlishús",127.4,0,3,1,7020,"Vopnafjörður"
"38697",39476,"Íbúðareign",97.5,1,2,1,351,"Kópavogur: Kórar"
"38698",47397,"Íbúðareign",149.6,1,4,1,351,"Kópavogur: Kórar"
"38699",40927,"Íbúðareign",102.7,0,3,1,100,"Laugarneshverfi/Vogar"
"38700",28879,"Íbúðareign",74.3,0,2,1,160,"Hólar, Berg"
"38701",57480,"Íbúðareign",113.7,0,5,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"38702",29422,"Íbúðareign",62.3,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"38703",70445,"Einbýlishús",202,0,5,1,320,"Kópavogur: Austurbær"
"38704",29574,"Íbúðareign",80.4,0,1,1,620,"Hafarfjörður: Hvaleyrarholt"
"38705",31473,"Íbúðareign",100.5,0,3,1,200,"Árbær"
"38706",30966,"Íbúðareign",96.1,0,3,1,600,"Hafnarfjörður"
"38707",50793,"Einbýlishús",232.1,0,5,3,8010,"Selfoss"
"38708",14479,"Íbúðareign",64.7,0,1,1,8010,"Selfoss"
"38709",42498,"Íbúðareign",114.8,0,3,2,600,"Hafnarfjörður"
"38710",23000,"Íbúðareign",56.8,0,2,1,600,"Hafnarfjörður"
"38711",22600,"Íbúðareign",47.6,0,1,1,100,"Laugarneshverfi/Vogar"
"38712",32884,"Íbúðareign",97.4,0,3,1,160,"Hólar, Berg"
